SUB_NO_Prifix,Cell_ID_Risk_area,Cloned_IMEI_Flag,BN_Unsuccessful_IDD_Call,BN_IDD_SMS,IS_FRAUD,,,
911213,No,Not_Cloned,0,0,0,,,
221123,No,Not_Cloned,0,0,0,,,
962277,No,Not_Cloned,0,0,0,,,
221112,No,Not_Cloned,0,0,0,,,
113658,No,Not_Cloned,0,0,0,,,
113725,No,Not_Cloned,0,0,0,,,
344403,No,Not_Cloned,0,0,0,,,
944739,No,Not_Cloned,0,0,0,,,
344410,No,Not_Cloned,0,0,0,,,
221122,No,Not_Cloned,0,0,0,,,
976024,No,Not_Cloned,0,0,0,,,
114406,No,Not_Cloned,0,0,0,,,
333311,No,Not_Cloned,0,0,0,,,
114663,No,Not_Cloned,0,0,0,,,
251117,No,Not_Cloned,0,0,0,,,
113729,No,Not_Cloned,0,0,0,,,
223318,No,Not_Cloned,0,0,0,,,
333111,No,Not_Cloned,0,0,0,,,
221127,No,Not_Cloned,0,0,0,,,
581117,No,Not_Cloned,0,0,0,,,
948283,No,Not_Cloned,0,0,0,,,
336660,No,Not_Cloned,0,0,0,,,
334400,No,Not_Cloned,0,0,0,,,
114371,No,Not_Cloned,0,0,0,,,
949541,No,Not_Cloned,0,0,0,,,
112752,No,Not_Cloned,0,0,0,,,
114713,No,Not_Cloned,0,0,0,,,
576614,No,Not_Cloned,0,0,0,,,
582262,No,Not_Cloned,0,0,0,,,
331125,No,Not_Cloned,0,0,0,,,
114422,No,Not_Cloned,0,0,0,,,
115505,No,Not_Cloned,0,0,0,,,
115576,No,Not_Cloned,0,0,0,,,
221119,No,Not_Cloned,0,0,0,,,
114409,No,Not_Cloned,0,0,0,,,
116185,No,Not_Cloned,0,0,0,,,
347754,No,Not_Cloned,0,0,0,,,
114330,No,Not_Cloned,0,0,0,,,
347770,No,Not_Cloned,0,0,0,,,
112700,No,Not_Cloned,0,0,0,,,
251122,No,Not_Cloned,0,0,0,,,
116296,No,Not_Cloned,0,0,0,,,
221119,No,Not_Cloned,0,0,0,,,
112362,No,Not_Cloned,0,0,0,,,
581119,No,Not_Cloned,0,0,0,,,
112840,No,Not_Cloned,0,0,0,,,
582204,No,Not_Cloned,0,0,0,,,
114710,No,Not_Cloned,0,0,0,,,
116814,No,Not_Cloned,0,0,0,,,
112770,No,Not_Cloned,0,0,0,,,
113699,No,Not_Cloned,0,0,0,,,
582110,No,Not_Cloned,0,0,0,,,
256666,No,Not_Cloned,0,0,0,,,
344443,No,Not_Cloned,0,0,0,,,
912508,No,Not_Cloned,0,0,0,,,
966386,No,Not_Cloned,0,0,0,,,
113213,No,Not_Cloned,0,0,0,,,
943868,No,Not_Cloned,0,0,0,,,
911241,No,Not_Cloned,0,0,0,,,
582201,No,Not_Cloned,0,0,0,,,
344454,No,Not_Cloned,0,0,0,,,
221110,No,Not_Cloned,0,0,0,,,
336660,No,Not_Cloned,0,0,0,,,
116181,No,Not_Cloned,0,0,0,,,
331120,No,Not_Cloned,0,0,0,,,
944122,No,Not_Cloned,0,0,0,,,
111222,No,Not_Cloned,0,0,0,,,
114335,No,Not_Cloned,0,0,0,,,
115576,No,Not_Cloned,0,0,0,,,
114667,No,Not_Cloned,0,0,0,,,
582204,No,Not_Cloned,0,0,0,,,
221124,No,Not_Cloned,0,0,0,,,
251125,No,Not_Cloned,0,0,0,,,
256590,No,Not_Cloned,0,0,0,,,
111117,No,Not_Cloned,0,0,0,,,
256664,No,Not_Cloned,0,0,0,,,
113691,No,Not_Cloned,0,0,0,,,
582207,No,Not_Cloned,0,0,0,,,
113727,No,Not_Cloned,0,0,0,,,
582207,No,Not_Cloned,0,0,0,,,
581780,No,Not_Cloned,0,0,0,,,
581260,No,Not_Cloned,0,0,0,,,
347712,No,Not_Cloned,0,0,0,,,
251113,No,Not_Cloned,0,0,0,,,
582265,No,Not_Cloned,0,0,0,,,
223318,No,Not_Cloned,0,0,0,,,
115539,No,Not_Cloned,0,0,0,,,
344400,No,Not_Cloned,0,0,0,,,
113690,No,Not_Cloned,0,0,0,,,
344451,No,Not_Cloned,0,0,0,,,
342415,No,Not_Cloned,0,0,0,,,
582201,No,Not_Cloned,0,0,0,,,
111262,No,Not_Cloned,0,0,0,,,
581260,No,Not_Cloned,0,0,0,,,
114670,No,Not_Cloned,0,0,0,,,
944089,No,Not_Cloned,0,0,0,,,
116639,No,Not_Cloned,0,0,0,,,
582205,No,Not_Cloned,0,0,0,,,
950050,No,Not_Cloned,0,0,0,,,
113729,No,Not_Cloned,0,0,0,,,
464412,No,Not_Cloned,0,0,0,,,
112842,No,Not_Cloned,0,0,0,,,
112775,No,Not_Cloned,0,0,0,,,
223312,No,Not_Cloned,0,0,0,,,
112130,No,Not_Cloned,0,0,0,,,
342415,No,Not_Cloned,0,0,0,,,
112830,No,Not_Cloned,0,0,0,,,
577750,No,Not_Cloned,0,0,0,,,
582206,No,Not_Cloned,0,0,0,,,
114395,No,Not_Cloned,0,0,0,,,
113300,No,Not_Cloned,0,0,0,,,
221100,No,Not_Cloned,0,0,0,,,
223311,No,Not_Cloned,0,0,0,,,
115571,No,Not_Cloned,0,0,0,,,
582265,No,Not_Cloned,0,0,0,,,
114320,No,Not_Cloned,0,0,0,,,
113411,No,Not_Cloned,0,0,0,,,
221120,No,Not_Cloned,0,0,0,,,
576618,No,Not_Cloned,0,0,0,,,
960045,No,Not_Cloned,0,0,0,,,
112780,No,Not_Cloned,0,0,0,,,
113206,No,Not_Cloned,0,0,0,,,
113290,No,Not_Cloned,0,0,0,,,
344403,No,Not_Cloned,0,0,0,,,
582209,No,Not_Cloned,0,0,0,,,
111573,No,Not_Cloned,0,0,0,,,
582260,No,Not_Cloned,0,0,0,,,
347713,No,Not_Cloned,0,0,0,,,
221121,No,Not_Cloned,0,0,0,,,
968043,No,Not_Cloned,0,0,0,,,
944118,No,Not_Cloned,0,0,0,,,
944750,No,Not_Cloned,0,0,0,,,
584412,No,Not_Cloned,0,0,0,,,
116600,No,Not_Cloned,0,0,0,,,
111571,No,Not_Cloned,0,0,0,,,
576617,No,Not_Cloned,0,0,0,,,
114169,No,Not_Cloned,0,0,0,,,
257756,No,Not_Cloned,0,0,0,,,
114707,No,Not_Cloned,0,0,0,,,
113722,No,Not_Cloned,0,0,0,,,
256660,No,Not_Cloned,0,0,0,,,
112841,No,Not_Cloned,0,0,0,,,
113130,No,Not_Cloned,0,0,0,,,
911248,No,Not_Cloned,0,0,0,,,
584410,No,Not_Cloned,0,0,0,,,
114654,No,Not_Cloned,0,0,0,,,
256665,No,Not_Cloned,0,0,0,,,
342480,No,Not_Cloned,0,0,0,,,
347713,No,Not_Cloned,0,0,0,,,
111242,No,Not_Cloned,0,0,0,,,
974721,No,Not_Cloned,0,0,0,,,
221118,No,Not_Cloned,0,0,0,,,
252780,No,Not_Cloned,0,0,0,,,
223311,No,Not_Cloned,0,0,0,,,
116298,No,Not_Cloned,0,0,0,,,
114300,No,Not_Cloned,0,0,0,,,
113715,No,Not_Cloned,0,0,0,,,
114655,No,Not_Cloned,0,0,0,,,
948097,No,Not_Cloned,0,0,0,,,
116467,No,Not_Cloned,0,0,0,,,
112801,No,Not_Cloned,0,0,0,,,
335514,No,Not_Cloned,0,0,0,,,
331125,No,Not_Cloned,0,0,0,,,
336660,No,Not_Cloned,0,0,0,,,
113696,No,Not_Cloned,0,0,0,,,
226652,No,Not_Cloned,0,0,0,,,
344442,No,Not_Cloned,0,0,0,,,
226652,No,Not_Cloned,0,0,0,,,
344408,No,Not_Cloned,0,0,0,,,
331118,No,Not_Cloned,0,0,0,,,
581113,No,Not_Cloned,0,0,0,,,
113693,No,Not_Cloned,0,0,0,,,
256667,No,Not_Cloned,0,0,0,,,
251111,No,Not_Cloned,0,0,0,,,
344418,No,Not_Cloned,0,0,0,,,
112362,No,Not_Cloned,0,0,0,,,
114666,No,Not_Cloned,0,0,0,,,
930014,No,Not_Cloned,0,0,0,,,
911525,No,Not_Cloned,0,0,0,,,
930012,No,Not_Cloned,0,0,0,,,
911212,No,Not_Cloned,0,0,0,,,
911404,No,Not_Cloned,0,0,0,,,
974087,No,Not_Cloned,0,0,0,,,
930010,No,Not_Cloned,0,0,0,,,
581111,No,Not_Cloned,0,0,0,,,
344452,No,Not_Cloned,0,0,0,,,
333312,No,Not_Cloned,0,0,0,,,
113727,No,Not_Cloned,0,0,0,,,
111569,No,Not_Cloned,0,0,0,,,
116465,No,Not_Cloned,0,0,0,,,
223316,No,Not_Cloned,0,0,0,,,
113480,No,Not_Cloned,0,0,0,,,
335510,No,Not_Cloned,0,0,0,,,
112732,No,Not_Cloned,0,0,0,,,
331114,No,Not_Cloned,0,0,0,,,
115570,No,Not_Cloned,0,0,0,,,
964178,No,Not_Cloned,0,0,0,,,
112734,No,Not_Cloned,0,0,0,,,
112370,No,Not_Cloned,0,0,0,,,
342410,No,Not_Cloned,0,0,0,,,
347754,No,Not_Cloned,0,0,0,,,
333121,No,Not_Cloned,0,0,0,,,
116670,No,Not_Cloned,0,0,0,,,
911219,No,Not_Cloned,0,0,0,,,
258759,No,Not_Cloned,0,0,0,,,
113204,No,Not_Cloned,0,0,0,,,
118010,No,Not_Cloned,0,0,0,,,
112362,No,Not_Cloned,0,0,0,,,
114426,No,Not_Cloned,0,0,0,,,
116622,No,Not_Cloned,0,0,0,,,
331114,No,Not_Cloned,0,0,0,,,
113664,No,Not_Cloned,0,0,0,,,
223315,No,Not_Cloned,0,0,0,,,
944738,No,Not_Cloned,0,0,0,,,
114428,No,Not_Cloned,0,0,0,,,
115151,No,Not_Cloned,0,0,0,,,
114663,No,Not_Cloned,0,0,0,,,
331116,No,Not_Cloned,0,0,0,,,
251116,No,Not_Cloned,0,0,0,,,
344405,No,Not_Cloned,0,0,0,,,
111226,No,Not_Cloned,0,0,0,,,
113300,No,Not_Cloned,0,0,0,,,
113300,No,Not_Cloned,0,0,0,,,
581112,No,Not_Cloned,0,0,0,,,
582110,No,Not_Cloned,0,0,0,,,
344442,No,Not_Cloned,0,0,0,,,
911522,No,Not_Cloned,0,0,0,,,
113540,No,Not_Cloned,0,0,0,,,
115570,No,Not_Cloned,0,0,0,,,
114701,No,Not_Cloned,0,0,0,,,
112759,No,Not_Cloned,0,0,0,,,
114661,No,Not_Cloned,0,0,0,,,
113724,No,Not_Cloned,0,0,0,,,
114402,No,Not_Cloned,0,0,0,,,
114343,No,Not_Cloned,0,0,0,,,
114345,No,Not_Cloned,0,0,0,,,
111330,No,Not_Cloned,0,0,0,,,
113728,No,Not_Cloned,0,0,0,,,
581112,No,Not_Cloned,0,0,0,,,
581260,No,Not_Cloned,0,0,0,,,
114400,No,Not_Cloned,0,0,0,,,
114403,No,Not_Cloned,0,0,0,,,
111577,No,Not_Cloned,0,0,0,,,
462510,No,Not_Cloned,0,0,0,,,
114404,No,Not_Cloned,0,0,0,,,
113381,No,Not_Cloned,0,0,0,,,
114337,No,Not_Cloned,0,0,0,,,
584411,No,Not_Cloned,0,0,0,,,
113411,No,Not_Cloned,0,0,0,,,
114672,No,Not_Cloned,0,0,0,,,
347752,No,Not_Cloned,0,0,0,,,
113880,No,Not_Cloned,0,0,0,,,
113203,No,Not_Cloned,0,0,0,,,
223314,No,Not_Cloned,0,0,0,,,
342415,No,Not_Cloned,0,0,0,,,
221111,No,Not_Cloned,0,0,0,,,
335400,No,Not_Cloned,0,0,0,,,
911229,No,Not_Cloned,0,0,0,,,
113110,No,Not_Cloned,0,0,0,,,
111150,No,Not_Cloned,0,0,0,,,
111261,No,Not_Cloned,0,0,0,,,
344419,No,Not_Cloned,0,0,0,,,
116632,No,Not_Cloned,0,0,0,,,
114300,No,Not_Cloned,0,0,0,,,
256664,No,Not_Cloned,0,0,0,,,
251110,No,Not_Cloned,0,0,0,,,
930035,No,Not_Cloned,0,0,0,,,
112365,No,Not_Cloned,0,0,0,,,
226651,No,Not_Cloned,0,0,0,,,
114347,No,Not_Cloned,0,0,0,,,
114334,No,Not_Cloned,0,0,0,,,
113711,No,Not_Cloned,0,0,0,,,
331121,No,Not_Cloned,0,0,0,,,
344403,No,Not_Cloned,0,0,0,,,
113420,No,Not_Cloned,0,0,0,,,
112765,No,Not_Cloned,0,0,0,,,
222123,No,Not_Cloned,0,0,0,,,
222440,No,Not_Cloned,0,0,0,,,
583201,No,Not_Cloned,0,0,0,,,
911200,No,Not_Cloned,0,0,0,,,
584410,No,Not_Cloned,0,0,0,,,
342403,No,Not_Cloned,0,0,0,,,
344444,No,Not_Cloned,0,0,0,,,
115157,No,Not_Cloned,0,0,0,,,
114663,No,Not_Cloned,0,0,0,,,
114390,No,Not_Cloned,0,0,0,,,
116623,No,Not_Cloned,0,0,0,,,
114674,No,Not_Cloned,0,0,0,,,
911202,No,Not_Cloned,0,0,0,,,
911212,No,Not_Cloned,0,0,0,,,
222380,No,Not_Cloned,0,0,0,,,
344413,No,Not_Cloned,0,0,0,,,
335511,No,Not_Cloned,0,0,0,,,
221124,No,Not_Cloned,0,0,0,,,
911204,No,Not_Cloned,0,0,0,,,
587713,No,Not_Cloned,0,0,0,,,
113710,No,Not_Cloned,0,0,0,,,
344413,No,Not_Cloned,0,0,0,,,
113870,No,Not_Cloned,0,0,0,,,
113729,No,Not_Cloned,0,0,0,,,
939403,No,Not_Cloned,0,0,0,,,
584411,No,Not_Cloned,0,0,0,,,
587716,No,Not_Cloned,0,0,0,,,
114671,No,Not_Cloned,0,0,0,,,
223318,No,Not_Cloned,0,0,0,,,
582200,No,Not_Cloned,0,0,0,,,
114394,No,Not_Cloned,0,0,0,,,
113493,No,Not_Cloned,0,0,0,,,
114320,No,Not_Cloned,0,0,0,,,
221128,No,Not_Cloned,0,0,0,,,
114710,No,Not_Cloned,0,0,0,,,
112734,No,Not_Cloned,0,0,0,,,
114371,No,Not_Cloned,0,0,0,,,
114300,No,Not_Cloned,0,0,0,,,
944703,No,Not_Cloned,0,0,0,,,
911253,No,Not_Cloned,0,0,0,,,
115537,No,Not_Cloned,0,0,0,,,
462260,No,Not_Cloned,0,0,0,,,
911216,No,Not_Cloned,0,0,0,,,
333111,No,Not_Cloned,0,0,0,,,
584410,No,Not_Cloned,0,0,0,,,
114342,No,Not_Cloned,0,0,0,,,
950010,No,Not_Cloned,0,0,0,,,
113411,No,Not_Cloned,0,0,0,,,
347711,No,Not_Cloned,0,0,0,,,
581111,No,Not_Cloned,0,0,0,,,
347712,No,Not_Cloned,0,0,0,,,
462390,No,Not_Cloned,0,0,0,,,
221125,No,Not_Cloned,0,0,0,,,
255510,No,Not_Cloned,0,0,0,,,
113690,No,Not_Cloned,0,0,0,,,
226651,No,Not_Cloned,0,0,0,,,
333123,No,Not_Cloned,0,0,0,,,
944734,No,Not_Cloned,0,0,0,,,
582221,No,Not_Cloned,0,0,0,,,
915555,No,Not_Cloned,0,0,0,,,
113471,No,Not_Cloned,0,0,0,,,
251131,No,Not_Cloned,0,0,0,,,
911241,No,Not_Cloned,0,0,0,,,
113471,No,Not_Cloned,0,0,0,,,
344453,No,Not_Cloned,0,0,0,,,
344420,No,Not_Cloned,0,0,0,,,
112758,No,Not_Cloned,0,0,0,,,
342415,No,Not_Cloned,0,0,0,,,
582205,No,Not_Cloned,0,0,0,,,
344441,No,Not_Cloned,0,0,0,,,
221125,No,Not_Cloned,0,0,0,,,
113412,No,Not_Cloned,0,0,0,,,
342750,No,Not_Cloned,0,0,0,,,
464412,No,Not_Cloned,0,0,0,,,
114713,No,Not_Cloned,0,0,0,,,
221112,No,Not_Cloned,0,0,0,,,
114707,No,Not_Cloned,0,0,0,,,
582206,No,Not_Cloned,0,0,0,,,
911502,No,Not_Cloned,0,0,0,,,
347751,No,Not_Cloned,0,0,0,,,
116629,No,Not_Cloned,0,0,0,,,
344452,No,Not_Cloned,0,1,0,,,
581119,No,Not_Cloned,0,1,0,,,
584411,No,Not_Cloned,0,1,0,,,
114431,No,Not_Cloned,0,1,0,,,
114704,No,Not_Cloned,0,1,0,,,
112363,No,Not_Cloned,0,1,0,,,
464400,No,Not_Cloned,0,1,0,,,
221119,No,Not_Cloned,0,1,0,,,
582115,No,Not_Cloned,0,1,0,,,
223320,No,Not_Cloned,0,1,0,,,
111266,No,Not_Cloned,0,1,0,,,
111266,No,Not_Cloned,0,1,0,,,
113540,No,Not_Cloned,0,1,0,,,
114394,No,Not_Cloned,0,1,0,,,
581111,No,Not_Cloned,0,1,0,,,
911227,No,Not_Cloned,0,0,0,,,
114420,No,Not_Cloned,0,0,0,,,
582262,No,Not_Cloned,0,0,0,,,
113729,No,Not_Cloned,0,0,0,,,
587711,No,Not_Cloned,0,0,0,,,
115527,No,Not_Cloned,0,0,0,,,
113726,No,Not_Cloned,0,0,0,,,
344454,No,Not_Cloned,0,0,0,,,
114405,No,Not_Cloned,0,0,0,,,
335512,No,Not_Cloned,0,0,0,,,
344443,No,Not_Cloned,0,0,0,,,
114663,No,Not_Cloned,0,0,0,,,
114400,No,Not_Cloned,0,0,0,,,
221113,No,Not_Cloned,0,0,0,,,
116675,No,Not_Cloned,0,0,0,,,
333313,No,Not_Cloned,0,0,0,,,
114190,No,Not_Cloned,0,0,0,,,
344418,No,Not_Cloned,0,0,0,,,
344442,No,Not_Cloned,0,0,0,,,
962417,No,Not_Cloned,0,0,0,,,
335512,No,Not_Cloned,0,0,0,,,
950045,No,Not_Cloned,0,0,0,,,
111565,No,Not_Cloned,0,0,0,,,
112792,No,Not_Cloned,0,0,0,,,
111111,No,Not_Cloned,0,0,0,,,
114338,No,Not_Cloned,0,0,0,,,
111566,No,Not_Cloned,0,0,0,,,
111617,No,Not_Cloned,0,0,0,,,
113487,No,Not_Cloned,0,0,0,,,
344451,No,Not_Cloned,0,0,0,,,
251124,No,Not_Cloned,0,0,0,,,
256611,No,Not_Cloned,0,0,0,,,
582204,No,Not_Cloned,0,0,0,,,
251110,No,Not_Cloned,0,0,0,,,
911216,No,Not_Cloned,0,0,0,,,
576614,No,Not_Cloned,0,0,0,,,
930011,No,Not_Cloned,0,0,0,,,
335400,No,Not_Cloned,0,0,0,,,
961073,No,Not_Cloned,0,0,0,,,
915321,No,Not_Cloned,0,0,0,,,
114190,No,Not_Cloned,0,0,0,,,
115506,No,Not_Cloned,0,0,0,,,
113300,No,Not_Cloned,0,0,0,,,
112363,No,Not_Cloned,0,0,0,,,
112756,No,Not_Cloned,0,0,0,,,
344443,No,Not_Cloned,0,0,0,,,
114340,No,Not_Cloned,0,0,0,,,
344407,No,Not_Cloned,0,0,0,,,
342415,No,Not_Cloned,0,0,0,,,
113210,No,Not_Cloned,0,0,0,,,
114670,No,Not_Cloned,0,0,0,,,
113110,No,Not_Cloned,0,0,0,,,
116299,No,Not_Cloned,0,0,0,,,
584410,No,Not_Cloned,0,0,0,,,
335510,No,Not_Cloned,0,0,0,,,
116453,No,Not_Cloned,0,0,0,,,
342400,No,Not_Cloned,0,0,0,,,
948975,No,Not_Cloned,0,0,0,,,
116629,No,Not_Cloned,0,0,0,,,
114405,No,Not_Cloned,0,0,0,,,
251117,No,Not_Cloned,0,0,0,,,
576615,No,Not_Cloned,0,0,0,,,
116631,No,Not_Cloned,0,0,0,,,
256661,No,Not_Cloned,0,0,0,,,
114707,No,Not_Cloned,0,0,0,,,
111548,No,Not_Cloned,0,0,0,,,
113690,No,Not_Cloned,0,0,0,,,
114714,No,Not_Cloned,0,0,0,,,
114400,No,Not_Cloned,0,0,0,,,
583210,No,Not_Cloned,0,0,0,,,
114341,No,Not_Cloned,0,0,0,,,
226652,No,Not_Cloned,0,0,0,,,
582200,No,Not_Cloned,0,0,0,,,
935404,No,Not_Cloned,0,0,0,,,
581141,No,Not_Cloned,0,0,0,,,
347770,No,Not_Cloned,0,0,0,,,
113693,No,Not_Cloned,0,0,0,,,
115571,No,Not_Cloned,0,0,0,,,
581122,No,Not_Cloned,0,0,0,,,
113203,No,Not_Cloned,0,0,0,,,
112758,No,Not_Cloned,0,0,0,,,
113720,No,Not_Cloned,0,0,0,,,
113727,No,Not_Cloned,0,0,0,,,
576618,No,Not_Cloned,0,0,0,,,
114338,No,Not_Cloned,0,0,0,,,
116621,No,Not_Cloned,0,0,0,,,
114390,No,Not_Cloned,0,0,0,,,
344409,No,Not_Cloned,0,0,0,,,
112370,No,Not_Cloned,0,0,0,,,
112762,No,Not_Cloned,0,0,0,,,
223311,No,Not_Cloned,0,0,0,,,
344408,No,Not_Cloned,0,0,0,,,
581119,No,Not_Cloned,0,0,0,,,
577752,No,Not_Cloned,0,0,0,,,
115150,No,Not_Cloned,0,0,0,,,
911226,No,Not_Cloned,0,0,0,,,
115150,No,Not_Cloned,0,0,0,,,
582263,No,Not_Cloned,0,0,0,,,
116292,No,Not_Cloned,0,0,0,,,
582263,No,Not_Cloned,0,0,0,,,
111570,No,Not_Cloned,0,0,0,,,
222440,No,Not_Cloned,0,0,0,,,
112365,No,Not_Cloned,0,0,0,,,
911231,No,Not_Cloned,0,0,0,,,
114670,No,Not_Cloned,0,0,0,,,
911529,No,Not_Cloned,0,0,0,,,
465530,No,Not_Cloned,0,0,0,,,
113203,No,Not_Cloned,0,0,0,,,
256661,No,Not_Cloned,0,0,0,,,
114425,No,Not_Cloned,0,0,0,,,
111170,No,Not_Cloned,0,0,0,,,
114300,No,Not_Cloned,0,0,0,,,
223315,No,Not_Cloned,0,0,0,,,
113204,No,Not_Cloned,0,0,0,,,
342710,No,Not_Cloned,0,0,0,,,
344405,No,Not_Cloned,0,0,0,,,
335402,No,Not_Cloned,0,0,0,,,
114400,No,Not_Cloned,0,0,0,,,
347751,No,Not_Cloned,0,0,0,,,
112362,No,Not_Cloned,0,0,0,,,
111223,No,Not_Cloned,0,0,0,,,
116675,No,Not_Cloned,0,0,0,,,
113729,No,Not_Cloned,0,0,0,,,
222111,No,Not_Cloned,0,0,0,,,
115523,No,Not_Cloned,0,0,0,,,
344480,No,Not_Cloned,0,0,0,,,
333111,No,Not_Cloned,0,0,0,,,
930078,No,Not_Cloned,0,0,0,,,
223314,No,Not_Cloned,0,0,0,,,
947910,No,Not_Cloned,0,0,0,,,
935402,No,Not_Cloned,0,0,0,,,
223321,No,Not_Cloned,0,0,0,,,
344411,No,Not_Cloned,0,0,0,,,
911244,No,Not_Cloned,0,0,0,,,
930034,No,Not_Cloned,0,0,0,,,
114669,No,Not_Cloned,0,0,0,,,
582205,No,Not_Cloned,0,0,0,,,
912501,No,Not_Cloned,0,0,0,,,
112732,No,Not_Cloned,0,0,0,,,
256668,No,Not_Cloned,0,0,0,,,
347754,No,Not_Cloned,0,0,0,,,
115588,No,Not_Cloned,0,0,0,,,
584411,No,Not_Cloned,0,0,0,,,
911400,No,Not_Cloned,0,0,0,,,
114197,No,Not_Cloned,0,0,0,,,
115530,No,Not_Cloned,0,0,0,,,
344406,No,Not_Cloned,0,0,0,,,
257752,No,Not_Cloned,0,0,0,,,
342415,No,Not_Cloned,0,0,0,,,
113203,No,Not_Cloned,0,0,0,,,
911225,No,Not_Cloned,0,0,0,,,
930079,No,Not_Cloned,0,0,0,,,
963270,No,Not_Cloned,0,0,0,,,
944731,No,Not_Cloned,0,0,0,,,
973540,No,Not_Cloned,0,0,0,,,
113486,No,Not_Cloned,0,0,0,,,
114346,No,Not_Cloned,0,0,0,,,
911226,No,Not_Cloned,0,0,0,,,
254660,No,Not_Cloned,0,0,0,,,
587716,No,Not_Cloned,0,0,0,,,
111261,No,Not_Cloned,0,0,0,,,
464412,No,Not_Cloned,0,0,0,,,
112732,No,Not_Cloned,0,0,0,,,
334400,No,Not_Cloned,0,0,0,,,
114431,No,Not_Cloned,0,0,0,,,
911203,No,Not_Cloned,0,0,0,,,
911263,No,Not_Cloned,0,0,0,,,
114163,No,Not_Cloned,0,0,0,,,
582205,No,Not_Cloned,0,0,0,,,
114421,No,Not_Cloned,0,0,0,,,
114405,No,Not_Cloned,0,0,0,,,
222124,No,Not_Cloned,0,0,0,,,
461180,No,Not_Cloned,0,0,0,,,
255521,No,Not_Cloned,0,0,0,,,
112781,No,Not_Cloned,0,0,0,,,
112133,No,Not_Cloned,0,0,0,,,
576612,No,Not_Cloned,0,0,0,,,
114336,No,Not_Cloned,0,0,0,,,
344444,No,Not_Cloned,0,0,0,,,
581110,No,Not_Cloned,0,0,0,,,
251111,No,Not_Cloned,0,0,0,,,
113412,No,Not_Cloned,0,0,0,,,
113214,No,Not_Cloned,0,0,0,,,
114662,No,Not_Cloned,0,0,0,,,
344450,No,Not_Cloned,0,0,0,,,
114668,No,Not_Cloned,0,0,0,,,
114712,No,Not_Cloned,0,0,0,,,
116673,No,Not_Cloned,0,0,0,,,
112703,No,Not_Cloned,0,0,0,,,
344453,No,Not_Cloned,0,0,0,,,
344444,No,Not_Cloned,0,0,0,,,
583201,No,Not_Cloned,0,0,0,,,
114409,No,Not_Cloned,0,0,0,,,
113360,No,Not_Cloned,0,0,0,,,
962481,No,Not_Cloned,0,0,0,,,
113211,No,Not_Cloned,0,0,0,,,
114672,No,Not_Cloned,0,0,0,,,
221129,No,Not_Cloned,0,0,0,,,
115536,No,Not_Cloned,0,0,0,,,
114668,No,Not_Cloned,0,0,0,,,
114668,No,Not_Cloned,0,0,0,,,
114408,No,Not_Cloned,0,0,0,,,
257756,No,Not_Cloned,0,0,0,,,
116291,No,Not_Cloned,0,0,0,,,
256663,No,Not_Cloned,0,0,0,,,
331114,No,Not_Cloned,0,0,0,,,
347770,No,Not_Cloned,0,0,0,,,
582180,No,Not_Cloned,0,0,0,,,
115580,No,Not_Cloned,0,0,0,,,
911211,No,Not_Cloned,0,0,0,,,
930012,No,Not_Cloned,0,0,0,,,
911658,No,Not_Cloned,0,0,0,,,
930108,No,Not_Cloned,0,0,0,,,
964755,No,Not_Cloned,0,0,0,,,
911200,No,Not_Cloned,0,0,0,,,
911205,No,Not_Cloned,0,0,0,,,
254110,No,Not_Cloned,0,0,0,,,
113691,No,Not_Cloned,0,0,0,,,
930011,No,Not_Cloned,0,0,0,,,
950320,No,Not_Cloned,0,0,0,,,
114424,No,Not_Cloned,0,0,0,,,
111262,No,Not_Cloned,0,0,0,,,
251111,No,Not_Cloned,0,0,0,,,
112830,No,Not_Cloned,0,0,0,,,
115580,No,Not_Cloned,0,0,0,,,
116628,No,Not_Cloned,0,0,0,,,
114199,No,Not_Cloned,0,0,0,,,
115510,No,Not_Cloned,0,0,0,,,
114336,No,Not_Cloned,0,0,0,,,
116674,No,Not_Cloned,0,0,0,,,
222110,No,Not_Cloned,0,0,0,,,
115527,No,Not_Cloned,0,0,0,,,
914316,No,Not_Cloned,0,0,0,,,
115574,No,Not_Cloned,0,0,0,,,
114169,No,Not_Cloned,0,0,0,,,
113658,No,Not_Cloned,0,0,0,,,
251112,No,Not_Cloned,0,0,0,,,
251113,No,Not_Cloned,0,0,0,,,
114401,No,Not_Cloned,0,0,0,,,
251125,No,Not_Cloned,0,0,0,,,
115577,No,Not_Cloned,0,0,0,,,
112133,No,Not_Cloned,0,0,0,,,
333115,No,Not_Cloned,0,0,0,,,
114169,No,Not_Cloned,0,0,0,,,
113410,No,Not_Cloned,0,0,0,,,
115518,No,Not_Cloned,0,0,0,,,
113691,No,Not_Cloned,0,0,0,,,
114346,No,Not_Cloned,0,0,0,,,
582206,No,Not_Cloned,0,0,0,,,
116478,No,Not_Cloned,0,0,0,,,
112769,No,Not_Cloned,0,0,0,,,
114407,No,Not_Cloned,0,0,0,,,
114669,No,Not_Cloned,0,0,0,,,
114667,No,Not_Cloned,0,0,0,,,
116189,No,Not_Cloned,0,0,0,,,
113300,No,Not_Cloned,0,0,0,,,
112600,No,Not_Cloned,0,0,0,,,
256662,No,Not_Cloned,0,0,0,,,
114710,No,Not_Cloned,0,0,0,,,
114425,No,Not_Cloned,0,0,0,,,
